run_label,dataset_id,task_id,seed,budget,coverage_target,frontier_set_size_llm_prompt_policy_frontier,frontier_set_size_reference,point_risk_llm_prompt_policy_frontier,point_risk_reference,task,risk_gap_llm_minus_reference,set_size_gap_llm_minus_reference
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,4,100,0.8,1.28125,0.975,0.15625,0.1875,Adult,-0.03125,0.30625
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,4,100,0.9,1.421875,1.2125,0.15625,0.2125,Adult,-0.056249999999999994,0.2093750000000001
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,4,120,0.8,1.0,0.9833333333333332,0.2045454545454545,0.1833333333333333,Adult,0.02121212121212121,0.01666666666666683
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,4,120,0.9,1.3863636363636365,1.1666666666666667,0.159090909090909,0.1833333333333333,Adult,-0.024242424242424288,0.21969696969696972
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,5,30,0.8,1.4104477611940298,1.106666666666667,0.1716417910447761,0.2066666666666666,Adult,-0.03502487562189052,0.3037810945273629
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,5,40,0.8,0.9838709677419356,1.1928571428571428,0.1612903225806451,0.2357142857142857,Adult,-0.07442396313364061,-0.20898617511520723
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,5,40,0.9,1.903225806451613,1.2857142857142858,0.1774193548387096,0.2214285714285714,Adult,-0.04400921658986179,0.6175115207373272
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,5,60,0.8,1.2403846153846154,1.05,0.1730769230769231,0.2166666666666666,Adult,-0.04358974358974349,0.19038461538461537
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,5,60,0.9,1.2403846153846154,1.2916666666666667,0.1730769230769231,0.175,Adult,-0.0019230769230768885,-0.05128205128205132
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,5,80,0.8,0.988095238095238,1.09,0.1666666666666666,0.2099999999999999,Adult,-0.04333333333333331,-0.10190476190476205
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,5,80,0.9,1.2142857142857142,1.31,0.1666666666666666,0.2099999999999999,Adult,-0.04333333333333331,-0.09571428571428586
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,5,100,0.8,1.0,1.0375,0.140625,0.175,Adult,-0.03437499999999999,-0.03750000000000009
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,5,100,0.9,1.234375,1.3375,0.140625,0.1875,Adult,-0.046875,-0.10312499999999991
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,5,120,0.8,1.0,1.0666666666666669,0.1136363636363636,0.2333333333333332,Adult,-0.1196969696969696,-0.06666666666666687
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,5,120,0.9,1.2272727272727273,1.2166666666666666,0.159090909090909,0.1833333333333333,Adult,-0.024242424242424288,0.01060606060606073
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,6,30,0.8,0.9850746268656716,1.08,0.1940298507462686,0.2066666666666666,Adult,-0.012636815920398003,-0.09492537313432847
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,6,40,0.8,0.9838709677419356,1.1071428571428572,0.1935483870967742,0.2285714285714285,Adult,-0.03502304147465432,-0.1232718894009216
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,6,40,0.9,1.3790322580645162,1.3285714285714283,0.1854838709677418,0.2285714285714285,Adult,-0.04308755760368671,0.050460829493087944
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,6,60,0.8,1.6153846153846154,1.0,0.2211538461538461,0.2249999999999999,Adult,-0.0038461538461538047,0.6153846153846154
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,6,60,0.9,1.9038461538461533,1.3333333333333333,0.2211538461538461,0.2166666666666666,Adult,0.004487179487179499,0.57051282051282
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,6,80,0.8,0.988095238095238,0.99,0.2023809523809523,0.2199999999999999,Adult,-0.01761904761904759,-0.0019047619047619646
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,6,80,0.9,1.4642857142857142,1.31,0.25,0.1899999999999999,Adult,0.06000000000000011,0.15428571428571414
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,6,100,0.8,0.984375,1.05,0.171875,0.2125,Adult,-0.040624999999999994,-0.06562500000000004
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,6,100,0.9,1.25,1.3125,0.171875,0.2249999999999999,Adult,-0.053124999999999895,-0.0625
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,6,120,0.8,1.2727272727272727,1.0,0.2045454545454545,0.2166666666666666,Adult,-0.012121212121212088,0.2727272727272727
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,6,120,0.9,1.2727272727272727,1.25,0.2045454545454545,0.2333333333333332,Adult,-0.028787878787878696,0.022727272727272707
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,7,30,0.8,0.9850746268656716,1.26,0.1716417910447761,0.1999999999999999,Adult,-0.028358208955223813,-0.2749253731343284
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,7,40,0.9,1.2661290322580645,2.0,0.1693548387096773,0.2357142857142857,Adult,-0.06635944700460841,-0.7338709677419355
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,7,60,0.8,1.2596153846153846,1.15,0.1730769230769231,0.2583333333333333,Adult,-0.0852564102564102,0.10961538461538467
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,7,60,0.9,1.4038461538461535,1.5916666666666666,0.1923076923076923,0.2583333333333333,Adult,-0.06602564102564101,-0.18782051282051304
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,7,80,0.8,0.988095238095238,0.9,0.1904761904761904,0.16,Adult,0.030476190476190407,0.088095238095238
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,7,80,0.9,1.4047619047619049,1.07,0.1904761904761904,0.16,Adult,0.030476190476190407,0.3347619047619048
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,7,100,0.8,1.28125,1.25,0.1875,0.1875,Adult,0.0,0.03125
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,7,100,0.9,1.28125,1.45,0.1875,0.25,Adult,-0.0625,-0.16874999999999996
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,7,120,0.8,0.9772727272727272,1.2166666666666666,0.1363636363636363,0.1999999999999999,Adult,-0.0636363636363636,-0.23939393939393938
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,7,120,0.9,1.2727272727272727,1.3666666666666667,0.159090909090909,0.1999999999999999,Adult,-0.040909090909090895,-0.09393939393939399
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,8,30,0.8,0.9850746268656716,1.0666666666666669,0.2014925373134328,0.2333333333333332,Adult,-0.03184079601990039,-0.08159203980099528
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,8,40,0.9,1.3225806451612905,1.25,0.1693548387096773,0.2071428571428571,Adult,-0.037788018433179804,0.07258064516129048
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,8,60,0.8,1.2596153846153846,1.125,0.1923076923076923,0.2333333333333332,Adult,-0.04102564102564091,0.13461538461538458
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,8,60,0.9,1.3365384615384617,1.3583333333333334,0.2019230769230768,0.2166666666666666,Adult,-0.014743589743589802,-0.021794871794871717
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,8,80,0.8,0.9761904761904762,1.1,0.2142857142857143,0.2299999999999999,Adult,-0.015714285714285597,-0.12380952380952392
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,8,80,0.9,1.2976190476190477,1.26,0.1904761904761904,0.1899999999999999,Adult,0.0004761904761905189,0.03761904761904766
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,8,100,0.8,0.984375,1.1,0.203125,0.1999999999999999,Adult,0.0031250000000001,-0.11562500000000009
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,8,100,0.9,1.359375,1.325,0.1875,0.1875,Adult,0.0,0.034375000000000044
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,8,120,0.8,1.3409090909090908,1.0666666666666669,0.25,0.1166666666666667,Adult,0.1333333333333333,0.27424242424242395
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,8,120,0.9,1.4090909090909092,1.2833333333333334,0.2727272727272727,0.15,Adult,0.12272727272727271,0.12575757575757573
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,9,30,0.8,1.3507462686567164,1.44,0.1567164179104477,0.2933333333333333,Adult,-0.1366169154228856,-0.08925373134328352
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,9,40,0.8,0.9838709677419356,1.1642857142857144,0.1612903225806451,0.3071428571428571,Adult,-0.145852534562212,-0.18041474654377876
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,9,60,0.8,1.2596153846153846,1.2,0.1442307692307692,0.2583333333333333,Adult,-0.11410256410256411,0.059615384615384626
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,9,60,0.9,1.8942307692307687,1.3333333333333333,0.1634615384615384,0.3083333333333333,Adult,-0.14487179487179488,0.5608974358974355
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,9,80,0.8,0.988095238095238,0.96,0.1785714285714286,0.2299999999999999,Adult,-0.051428571428571296,0.028095238095238062
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,9,80,0.9,1.25,1.33,0.1666666666666666,0.3,Adult,-0.1333333333333334,-0.08000000000000007
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,9,100,0.8,0.984375,1.0,0.21875,0.1999999999999999,Adult,0.0187500000000001,-0.015625
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,9,100,0.9,1.28125,1.3375,0.203125,0.2875,Adult,-0.08437499999999998,-0.05624999999999991
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,9,120,0.8,0.9772727272727272,0.9,0.2045454545454545,0.1666666666666666,Adult,0.0378787878787879,0.07727272727272716
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,9,120,0.9,1.318181818181818,1.2,0.1818181818181817,0.1666666666666666,Adult,0.01515151515151511,0.11818181818181794
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,10,30,0.8,1.2686567164179106,1.0733333333333333,0.1641791044776119,0.24,Adult,-0.0758208955223881,0.1953233830845773
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,10,40,0.8,0.9919354838709676,1.0642857142857145,0.1612903225806451,0.2571428571428571,Adult,-0.09585253456221202,-0.07235023041474686
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,10,40,0.9,1.2580645161290325,1.3071428571428572,0.1532258064516128,0.2571428571428571,Adult,-0.10391705069124432,-0.04907834101382469
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,10,60,0.8,1.0,1.05,0.1538461538461538,0.2333333333333332,Adult,-0.0794871794871794,-0.050000000000000044
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,10,60,0.9,1.25,1.3416666666666666,0.1442307692307692,0.2666666666666667,Adult,-0.12243589743589753,-0.09166666666666656
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,10,80,0.8,1.0,1.15,0.1666666666666666,0.29,Adult,-0.12333333333333338,-0.1499999999999999
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,10,80,0.9,1.25,1.39,0.1547619047619047,0.29,Adult,-0.13523809523809527,-0.1399999999999999
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,10,100,0.8,0.984375,1.3875,0.171875,0.3125,Adult,-0.140625,-0.40312499999999996
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,10,100,0.9,1.265625,1.575,0.1875,0.3625,Adult,-0.175,-0.30937499999999996
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,10,120,0.8,0.9772727272727272,1.1333333333333333,0.2045454545454545,0.2833333333333333,Adult,-0.07878787878787882,-0.15606060606060612
minimax_adult_schema_budgetgrid,real_adult_income_openml,adult_income_above_50k,10,120,0.9,1.5454545454545454,1.3833333333333333,0.2045454545454545,0.2666666666666667,Adult,-0.062121212121212216,0.1621212121212121
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,1,30,0.8,1.0,1.2466666666666666,0.0743243243243243,0.14,ANES96,-0.06567567567567571,-0.2466666666666666
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,1,40,0.8,0.8333333333333334,1.0,0.072463768115942,0.0642857142857142,ANES96,0.008178053830227808,-0.16666666666666663
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,1,40,0.9,1.0,1.0,0.0785714285714286,0.0642857142857142,ANES96,0.014285714285714401,0.0
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,1,60,0.8,0.9411764705882352,0.8916666666666667,0.0588235294117647,0.0583333333333333,ANES96,0.0004901960784313986,0.04950980392156845
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,1,60,0.9,1.0,0.9416666666666668,0.0666666666666666,0.125,ANES96,-0.058333333333333404,0.05833333333333324
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,1,80,0.8,0.9292929292929292,0.86,0.0505050505050505,0.0799999999999999,ANES96,-0.029494949494949407,0.06929292929292918
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,1,80,0.9,1.0,0.96,0.0505050505050505,0.1099999999999999,ANES96,-0.059494949494949406,0.040000000000000036
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,1,100,0.8,0.9367088607594936,0.825,0.0506329113924051,0.05,ANES96,0.0006329113924050944,0.1117088607594936
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,1,100,0.9,1.0,0.9125,0.0506329113924051,0.0625,ANES96,-0.011867088607594903,0.08750000000000002
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,1,120,0.8,0.9322033898305084,0.95,0.0338983050847457,0.0666666666666666,ANES96,-0.032768361581920896,-0.017796610169491522
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,1,120,0.9,0.9833333333333332,0.95,0.05,0.0666666666666666,ANES96,-0.016666666666666594,0.033333333333333215
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,1,140,0.8,0.9230769230769232,0.8,0.0256410256410256,0.05,ANES96,-0.024358974358974404,0.1230769230769232
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,1,140,0.9,1.051282051282051,0.9,0.0256410256410256,0.05,ANES96,-0.024358974358974404,0.15128205128205108
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,2,30,0.8,1.0,0.9133333333333332,0.0805369127516778,0.1066666666666666,ANES96,-0.0261297539149888,0.08666666666666678
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,2,40,0.8,0.9280575539568344,1.0,0.0863309352517985,0.0571428571428571,ANES96,0.029188078108941397,-0.07194244604316558
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,2,40,0.9,1.579710144927536,1.6857142857142855,0.072463768115942,0.05,ANES96,0.022463768115942,-0.10600414078674958
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,2,60,0.8,0.8389830508474576,0.8333333333333334,0.0847457627118644,0.05,ANES96,0.0347457627118644,0.005649717514124242
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,2,60,0.9,1.4333333333333331,1.225,0.0583333333333333,0.05,ANES96,0.008333333333333297,0.20833333333333304
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,2,80,0.8,0.9292929292929292,0.82,0.0808080808080807,0.06,ANES96,0.020808080808080706,0.10929292929292922
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,2,80,0.9,1.0,0.97,0.0699999999999999,0.06,ANES96,0.009999999999999898,0.030000000000000027
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,2,140,0.9,1.1842105263157894,0.95,0.1052631578947368,0.0749999999999999,ANES96,0.030263157894736895,0.23421052631578942
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,3,30,0.8,1.0,1.1133333333333333,0.0675675675675675,0.0933333333333333,ANES96,-0.025765765765765794,-0.11333333333333329
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,3,40,0.8,0.935251798561151,0.8285714285714286,0.0719424460431654,0.1142857142857143,ANES96,-0.0423432682425489,0.10668036998972241
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,3,40,0.9,1.0,0.9785714285714284,0.0719424460431654,0.0714285714285714,ANES96,0.0005138746145939982,0.021428571428571574
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,3,60,0.8,0.9243697478991596,0.8416666666666667,0.0672268907563025,0.0749999999999999,ANES96,-0.007773109243697396,0.08270308123249293
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,3,60,0.9,0.9583333333333334,0.9333333333333332,0.0666666666666666,0.0749999999999999,ANES96,-0.008333333333333304,0.025000000000000133
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,3,80,0.9,1.0,0.9,0.06,0.05,ANES96,0.009999999999999995,0.09999999999999998
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,3,100,0.9,1.2531645569620251,1.1625,0.0506329113924051,0.05,ANES96,0.0006329113924050944,0.09066455696202502
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,3,120,0.8,0.9322033898305084,0.8166666666666667,0.0677966101694915,0.05,ANES96,0.017796610169491495,0.11553672316384178
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,3,120,0.9,1.271186440677966,1.0,0.0677966101694915,0.0666666666666666,ANES96,0.001129943502824901,0.27118644067796605
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,3,140,0.8,0.975,0.825,0.05,0.0749999999999999,ANES96,-0.024999999999999897,0.15000000000000002
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,3,140,0.9,1.025,1.0,0.05,0.0749999999999999,ANES96,-0.024999999999999897,0.02499999999999991
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,4,30,0.8,1.0,1.0733333333333333,0.081081081081081,0.0799999999999999,ANES96,0.0010810810810810978,-0.07333333333333325
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,4,40,0.8,0.935251798561151,0.9142857142857144,0.0791366906474819,0.0714285714285714,ANES96,0.0077081192189105,0.02096608427543667
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,4,40,0.9,1.0,0.9714285714285714,0.0714285714285714,0.0714285714285714,ANES96,0.0,0.02857142857142858
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,4,60,0.8,0.8305084745762712,0.9833333333333332,0.0847457627118644,0.0916666666666666,ANES96,-0.006920903954802202,-0.15282485875706198
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,4,60,0.9,0.9495798319327732,1.2333333333333334,0.0840336134453781,0.0916666666666666,ANES96,-0.007633053221288502,-0.2837535014005602
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,4,80,0.8,0.97,0.78,0.05,0.0699999999999999,ANES96,-0.019999999999999893,0.18999999999999995
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,4,80,0.9,1.0,0.91,0.05,0.06,ANES96,-0.009999999999999995,0.08999999999999997
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,4,100,0.8,1.0,0.7875,0.0625,0.025,ANES96,0.0375,0.21250000000000002
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,4,100,0.9,1.55,1.3125,0.0625,0.0374999999999999,ANES96,0.0250000000000001,0.23750000000000004
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,4,120,0.8,0.9152542372881356,0.9,0.0677966101694915,0.05,ANES96,0.017796610169491495,0.015254237288135575
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,4,120,0.9,1.0,1.1,0.1206896551724138,0.05,ANES96,0.0706896551724138,-0.10000000000000009
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,4,140,0.8,0.8421052631578947,0.825,0.1052631578947368,0.0999999999999999,ANES96,0.0052631578947369,0.017105263157894735
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,4,140,0.9,1.0,0.95,0.0749999999999999,0.025,ANES96,0.0499999999999999,0.050000000000000044
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,5,30,0.8,0.9395973154362416,1.4333333333333331,0.0604026845637584,0.0666666666666666,ANES96,-0.006263982102908197,-0.49373601789709154
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,5,40,0.8,0.8260869565217391,0.8642857142857143,0.0869565217391304,0.1357142857142856,ANES96,-0.04875776397515519,-0.03819875776397519
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,5,40,0.9,0.9714285714285714,0.9357142857142856,0.0642857142857142,0.0642857142857142,ANES96,0.0,0.03571428571428581
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,5,60,0.8,0.9833333333333332,0.9166666666666666,0.0583333333333333,0.0916666666666666,ANES96,-0.033333333333333305,0.06666666666666654
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,5,60,0.9,1.4583333333333333,1.1916666666666669,0.0583333333333333,0.0583333333333333,ANES96,0.0,0.2666666666666664
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,5,80,0.8,0.8367346938775511,0.97,0.0612244897959183,0.04,ANES96,0.021224489795918296,-0.1332653061224489
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,5,80,0.9,1.163265306122449,0.97,0.0612244897959183,0.04,ANES96,0.021224489795918296,0.19326530612244897
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,5,100,0.8,0.9493670886075948,0.8125,0.0253164556962025,0.0374999999999999,ANES96,-0.012183544303797401,0.13686708860759478
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,5,100,0.9,0.975,0.975,0.05,0.025,ANES96,0.025,0.0
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,5,120,0.8,0.9322033898305084,0.8,0.0169491525423728,0.0333333333333333,ANES96,-0.016384180790960497,0.1322033898305084
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,5,120,0.9,0.9666666666666668,1.0,0.05,0.0333333333333333,ANES96,0.016666666666666705,-0.033333333333333215
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,5,140,0.8,0.9230769230769232,0.95,0.0,0.025,ANES96,-0.025,-0.026923076923076716
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,5,140,0.9,1.236842105263158,1.0,0.0263157894736841,0.025,ANES96,0.0013157894736841001,0.23684210526315796
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,6,30,0.8,0.8243243243243243,1.0,0.0878378378378378,0.0666666666666666,ANES96,0.021171171171171205,-0.17567567567567566
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,6,40,0.8,0.935251798561151,0.85,0.0863309352517985,0.1214285714285714,ANES96,-0.0350976361767729,0.08525179856115106
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,6,40,0.9,0.9642857142857144,1.0,0.0857142857142857,0.0714285714285714,ANES96,0.014285714285714304,-0.03571428571428559
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,6,60,0.8,0.9327731092436976,0.8083333333333333,0.0756302521008402,0.0916666666666666,ANES96,-0.0160364145658264,0.12443977591036426
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,6,60,0.9,1.0,1.7083333333333333,0.0932203389830508,0.0916666666666666,ANES96,0.0015536723163841887,-0.7083333333333333
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,6,80,0.8,0.98,0.97,0.0699999999999999,0.04,ANES96,0.029999999999999895,0.010000000000000009
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,6,80,0.9,1.303030303030303,1.19,0.0606060606060605,0.0699999999999999,ANES96,-0.009393939393939399,0.11303030303030304
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,6,100,0.8,0.9875,0.8375,0.0875,0.05,ANES96,0.03749999999999999,0.15000000000000002
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,6,100,0.9,1.2784810126582278,1.025,0.0632911392405063,0.0625,ANES96,0.0007911392405063056,0.25348101265822787
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,6,120,0.8,0.9833333333333332,0.8666666666666667,0.1166666666666667,0.1166666666666667,ANES96,0.0,0.11666666666666647
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,6,120,0.9,1.0,1.0333333333333334,0.1166666666666667,0.0666666666666666,ANES96,0.0500000000000001,-0.03333333333333344
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,6,140,0.8,0.9230769230769232,0.825,0.0512820512820513,0.0999999999999999,ANES96,-0.04871794871794859,0.09807692307692328
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,6,140,0.9,1.0,1.0,0.0749999999999999,0.125,ANES96,-0.0500000000000001,0.0
minimax_anes_schema_budgetgrid,real_anes96_vote,anes96_vote_clinton_vs_dole,7,30,0.8,1.4866666666666666,1.586666666666667,0.0666666666666666,0.16,ANES96,-0.09333333333333341,-0.10000000000000031
